"id","level","priority","category","source","username","triggertime","details","eventname","resourcetype","resourceid","status"
37023639,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-05 01:14:35.960 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 149df06e-224f-4c0d-a70e-8a0ec12c42a3.,Park,Deployment,"149df06e-224f-4c0d-a70e-8a0ec12c42a3",InProgress
37023641,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-05 01:14:36.083 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id d0761a37-3d87-4023-ba50-35aa637925ee.,Park,Deployment,d0761a37-3d87-4023-ba50-35aa637925ee,InProgress
37023643,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-05 01:14:36.203 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id a74d035c-0324-436a-b15e-ed82657139a2.,Park,Deployment,a74d035c-0324-436a-b15e-ed82657139a2,InProgress
37023645,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-05 01:14:36.324 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id a9dbbadd-fa82-4ca9-b559-3c4e70c3256d.,Park,Deployment,a9dbbadd-fa82-4ca9-b559-3c4e70c3256d,InProgress
37023649,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-05 01:14:38.843 +0530,Action 'Park' completed on Deployment with id d0761a37-3d87-4023-ba50-35aa637925ee.,Park,Deployment,d0761a37-3d87-4023-ba50-35aa637925ee,Complete
37023650,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-05 01:14:40.075 +0530,Action 'Park' completed on Deployment with id a9dbbadd-fa82-4ca9-b559-3c4e70c3256d.,Park,Deployment,a9dbbadd-fa82-4ca9-b559-3c4e70c3256d,Complete
37023651,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-05 01:14:40.162 +0530,Action 'Park' completed on Deployment with id 149df06e-224f-4c0d-a70e-8a0ec12c42a3.,Park,Deployment,"149df06e-224f-4c0d-a70e-8a0ec12c42a3",Complete
37023652,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-05 01:14:40.444 +0530,Action 'Park' completed on Deployment with id a74d035c-0324-436a-b15e-ed82657139a2.,Park,Deployment,a74d035c-0324-436a-b15e-ed82657139a2,Complete
36968118,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-03 22:08:24.059 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id e48133ae-6940-4bc4-83a7-11fd49a09557.,Park,Deployment,e48133ae-6940-4bc4-83a7-11fd49a09557,InProgress
36968124,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-03 22:08:26.057 +0530,Action 'Park' completed on Deployment with id 7e4991c0-dc28-4dd8-b2bb-7e475492ae30.,Park,Deployment,"7e4991c0-dc28-4dd8-b2bb-7e475492ae30",Complete
36968108,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-03 22:08:23.523 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 7e4991c0-dc28-4dd8-b2bb-7e475492ae30.,Park,Deployment,"7e4991c0-dc28-4dd8-b2bb-7e475492ae30",InProgress
36968110,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-03 22:08:23.637 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id b0e5a92c-320b-477c-9534-770585614220.,Park,Deployment,b0e5a92c-320b-477c-9534-770585614220,InProgress
36968112,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-03 22:08:23.744 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id c26e77ef-95ad-4745-ad83-4be9d1d2270f.,Park,Deployment,c26e77ef-95ad-4745-ad83-4be9d1d2270f,InProgress
36968114,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-03 22:08:23.850 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 3d242a10-33e1-477c-8d76-028183ef31af.,Park,Deployment,"3d242a10-33e1-477c-8d76-028183ef31af",InProgress
36968116,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-03 22:08:23.955 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 322f0636-e0f7-4622-8146-6fa828b6b2a1.,Park,Deployment,"322f0636-e0f7-4622-8146-6fa828b6b2a1",InProgress
36968120,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-03 22:08:24.166 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 194fbd89-024b-4f7a-912a-0655bac1e7ea.,Park,Deployment,"194fbd89-024b-4f7a-912a-0655bac1e7ea",InProgress
36968125,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-03 22:08:26.069 +0530,Action 'Park' completed on Deployment with id b0e5a92c-320b-477c-9534-770585614220.,Park,Deployment,b0e5a92c-320b-477c-9534-770585614220,Complete
36968126,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-03 22:08:26.623 +0530,Action 'Park' completed on Deployment with id 322f0636-e0f7-4622-8146-6fa828b6b2a1.,Park,Deployment,"322f0636-e0f7-4622-8146-6fa828b6b2a1",Complete
36968127,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-03 22:08:26.788 +0530,Action 'Park' completed on Deployment with id 3d242a10-33e1-477c-8d76-028183ef31af.,Park,Deployment,"3d242a10-33e1-477c-8d76-028183ef31af",Complete
36968128,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-03 22:08:26.951 +0530,Action 'Park' completed on Deployment with id c26e77ef-95ad-4745-ad83-4be9d1d2270f.,Park,Deployment,c26e77ef-95ad-4745-ad83-4be9d1d2270f,Complete
36968129,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-03 22:08:27.102 +0530,Action 'Park' completed on Deployment with id e48133ae-6940-4bc4-83a7-11fd49a09557.,Park,Deployment,e48133ae-6940-4bc4-83a7-11fd49a09557,Complete
36968131,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-03 22:08:28.037 +0530,Action 'Park' completed on Deployment with id 194fbd89-024b-4f7a-912a-0655bac1e7ea.,Park,Deployment,"194fbd89-024b-4f7a-912a-0655bac1e7ea",Complete
37054908,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-05 23:23:58.036 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 4096ead2-6e72-4431-8121-4aa45d17cb8f.,Park,Deployment,"4096ead2-6e72-4431-8121-4aa45d17cb8f",InProgress
37054910,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-05 23:23:58.154 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id b52bb78d-bea4-405b-b0b8-5af5f799e03d.,Park,Deployment,b52bb78d-bea4-405b-b0b8-5af5f799e03d,InProgress
37054912,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-05 23:23:58.267 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 1a5a7fe8-0895-4d78-8ed8-09fd4202a2fe.,Park,Deployment,"1a5a7fe8-0895-4d78-8ed8-09fd4202a2fe",InProgress
37054917,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-05 23:24:00.386 +0530,Action 'Park' completed on Deployment with id 4096ead2-6e72-4431-8121-4aa45d17cb8f.,Park,Deployment,"4096ead2-6e72-4431-8121-4aa45d17cb8f",Complete
37054918,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-05 23:24:01.415 +0530,Action 'Park' completed on Deployment with id b52bb78d-bea4-405b-b0b8-5af5f799e03d.,Park,Deployment,b52bb78d-bea4-405b-b0b8-5af5f799e03d,Complete
37054919,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-05 23:24:01.490 +0530,Action 'Park' completed on Deployment with id 1a5a7fe8-0895-4d78-8ed8-09fd4202a2fe.,Park,Deployment,"1a5a7fe8-0895-4d78-8ed8-09fd4202a2fe",Complete
37101731,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-07 00:00:36.387 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 0e30b49f-9389-4a1a-b515-e90de101c6d4.,Park,Deployment,"0e30b49f-9389-4a1a-b515-e90de101c6d4",InProgress
37101733,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-07 00:00:36.513 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 94e21241-3c73-48a9-9b86-7b19affca658.,Park,Deployment,"94e21241-3c73-48a9-9b86-7b19affca658",InProgress
37101737,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-07 00:00:39.050 +0530,Action 'Park' completed on Deployment with id 0e30b49f-9389-4a1a-b515-e90de101c6d4.,Park,Deployment,"0e30b49f-9389-4a1a-b515-e90de101c6d4",Complete
37101738,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-07 00:00:40.444 +0530,Action 'Park' completed on Deployment with id 94e21241-3c73-48a9-9b86-7b19affca658.,Park,Deployment,"94e21241-3c73-48a9-9b86-7b19affca658",Complete
37155730,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-08 01:04:44.289 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id c11882cc-8bc9-4073-8a13-321f75537900.,Park,Deployment,c11882cc-8bc9-4073-8a13-321f75537900,InProgress
37155731,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-08 01:04:46.665 +0530,Action 'Park' completed on Deployment with id c11882cc-8bc9-4073-8a13-321f75537900.,Park,Deployment,c11882cc-8bc9-4073-8a13-321f75537900,Complete
37212135,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-09 21:39:39.604 +0530,Action 'Park' completed on Deployment with id 9e8b2676-98c1-4408-beab-a1b07e1890c8.,Park,Deployment,"9e8b2676-98c1-4408-beab-a1b07e1890c8",Complete
37212130,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-09 21:39:37.166 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id e430abcf-c1eb-4a5e-b224-c81326527baa.,Park,Deployment,e430abcf-c1eb-4a5e-b224-c81326527baa,InProgress
37212132,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-09 21:39:37.241 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 9e8b2676-98c1-4408-beab-a1b07e1890c8.,Park,Deployment,"9e8b2676-98c1-4408-beab-a1b07e1890c8",InProgress
37212136,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-09 21:39:40.992 +0530,Action 'Park' completed on Deployment with id e430abcf-c1eb-4a5e-b224-c81326527baa.,Park,Deployment,e430abcf-c1eb-4a5e-b224-c81326527baa,Complete
37274604,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-11 01:11:18.292 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id bfac229c-2011-4156-a2b3-52080f3503d7.,Park,Deployment,bfac229c-2011-4156-a2b3-52080f3503d7,InProgress
37274606,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-11 01:11:18.369 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 9b135de8-fe2e-4a27-b852-71804fe15fce.,Park,Deployment,"9b135de8-fe2e-4a27-b852-71804fe15fce",InProgress
37274608,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-11 01:11:18.446 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 2d00b8f2-76c7-43ee-9b17-39694fb7ece3.,Park,Deployment,"2d00b8f2-76c7-43ee-9b17-39694fb7ece3",InProgress
37274610,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-11 01:11:18.518 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id e94e40d6-2f3a-4654-b265-f2914e377035.,Park,Deployment,e94e40d6-2f3a-4654-b265-f2914e377035,InProgress
37274613,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-11 01:11:20.678 +0530,Action 'Park' completed on Deployment with id bfac229c-2011-4156-a2b3-52080f3503d7.,Park,Deployment,bfac229c-2011-4156-a2b3-52080f3503d7,Complete
37274614,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-11 01:11:21.083 +0530,Action 'Park' completed on Deployment with id e94e40d6-2f3a-4654-b265-f2914e377035.,Park,Deployment,e94e40d6-2f3a-4654-b265-f2914e377035,Complete
37274615,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-11 01:11:21.752 +0530,Action 'Park' completed on Deployment with id 9b135de8-fe2e-4a27-b852-71804fe15fce.,Park,Deployment,"9b135de8-fe2e-4a27-b852-71804fe15fce",Complete
37274616,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-11 01:11:21.838 +0530,Action 'Park' completed on Deployment with id 2d00b8f2-76c7-43ee-9b17-39694fb7ece3.,Park,Deployment,"2d00b8f2-76c7-43ee-9b17-39694fb7ece3",Complete
37336783,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-12 02:09:46.244 +0530,Action 'Park' completed on Deployment with id dc775ce4-6191-4c9a-a3e2-9ba0e9b19142.,Park,Deployment,dc775ce4-6191-4c9a-a3e2-9ba0e9b19142,Complete
37336770,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-12 02:09:43.278 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id c03e2e93-61e2-4b20-b706-70119fbc368c.,Park,Deployment,c03e2e93-61e2-4b20-b706-70119fbc368c,InProgress
37336772,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-12 02:09:43.403 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id cbf220c4-86ce-4387-aef2-c3f733f415a5.,Park,Deployment,cbf220c4-86ce-4387-aef2-c3f733f415a5,InProgress
37336774,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-12 02:09:43.510 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 436c4a52-1acd-4fd6-b8ed-0f902d877009.,Park,Deployment,"436c4a52-1acd-4fd6-b8ed-0f902d877009",InProgress
37336776,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-12 02:09:43.616 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id dc775ce4-6191-4c9a-a3e2-9ba0e9b19142.,Park,Deployment,dc775ce4-6191-4c9a-a3e2-9ba0e9b19142,InProgress
37336778,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-12 02:09:43.736 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 4b00a1ec-6e3c-415a-bc19-f45555192a06.,Park,Deployment,"4b00a1ec-6e3c-415a-bc19-f45555192a06",InProgress
37336781,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-12 02:09:45.948 +0530,Action 'Park' completed on Deployment with id cbf220c4-86ce-4387-aef2-c3f733f415a5.,Park,Deployment,cbf220c4-86ce-4387-aef2-c3f733f415a5,Complete
37336782,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-12 02:09:45.967 +0530,Action 'Park' completed on Deployment with id 436c4a52-1acd-4fd6-b8ed-0f902d877009.,Park,Deployment,"436c4a52-1acd-4fd6-b8ed-0f902d877009",Complete
37336784,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-12 02:09:46.608 +0530,Action 'Park' completed on Deployment with id c03e2e93-61e2-4b20-b706-70119fbc368c.,Park,Deployment,c03e2e93-61e2-4b20-b706-70119fbc368c,Complete
37336785,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-12 02:09:47.710 +0530,Action 'Park' completed on Deployment with id 4b00a1ec-6e3c-415a-bc19-f45555192a06.,Park,Deployment,"4b00a1ec-6e3c-415a-bc19-f45555192a06",Complete
37456723,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-14 03:08:34.667 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id abddd54e-279b-4ad2-8b67-09bbd3bb9c7c.,Park,Deployment,abddd54e-279b-4ad2-8b67-09bbd3bb9c7c,InProgress
37456725,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-14 03:08:34.791 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 3757971b-158a-4114-ad6b-49a79f49b46d.,Park,Deployment,"3757971b-158a-4114-ad6b-49a79f49b46d",InProgress
37456726,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-14 03:08:37.204 +0530,Action 'Park' completed on Deployment with id abddd54e-279b-4ad2-8b67-09bbd3bb9c7c.,Park,Deployment,abddd54e-279b-4ad2-8b67-09bbd3bb9c7c,Complete
37456727,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-14 03:08:38.812 +0530,Action 'Park' completed on Deployment with id 3757971b-158a-4114-ad6b-49a79f49b46d.,Park,Deployment,"3757971b-158a-4114-ad6b-49a79f49b46d",Complete
37547156,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,projectpro,2022-10-15 21:29:46.662 +0530,User 'projectpro' performing 'Unpark' action (Reason: NONE) on Deployment with id 507e880d-16d4-4466-a241-332d1ab975a9.,Unpark,Deployment,"507e880d-16d4-4466-a241-332d1ab975a9",InProgress
37547166,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-15 21:30:26.705 +0530,Action 'Unpark' completed on Deployment with id 507e880d-16d4-4466-a241-332d1ab975a9.,Unpark,Deployment,"507e880d-16d4-4466-a241-332d1ab975a9",Complete
37514304,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-15 03:29:09.162 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id c608bc8d-a4c6-4057-ab05-47f82c5dcfab.,Park,Deployment,c608bc8d-a4c6-4057-ab05-47f82c5dcfab,InProgress
37514306,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-15 03:29:09.294 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 82e57b96-164a-45f1-9c0e-b0888f9e017f.,Park,Deployment,"82e57b96-164a-45f1-9c0e-b0888f9e017f",InProgress
37514308,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-15 03:29:09.410 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 8967acce-ba57-4933-a40f-c9c8fcbb01ea.,Park,Deployment,"8967acce-ba57-4933-a40f-c9c8fcbb01ea",InProgress
37514312,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-15 03:29:11.703 +0530,Action 'Park' completed on Deployment with id 82e57b96-164a-45f1-9c0e-b0888f9e017f.,Park,Deployment,"82e57b96-164a-45f1-9c0e-b0888f9e017f",Complete
37514313,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-15 03:29:11.886 +0530,Action 'Park' completed on Deployment with id 8967acce-ba57-4933-a40f-c9c8fcbb01ea.,Park,Deployment,"8967acce-ba57-4933-a40f-c9c8fcbb01ea",Complete
37514311,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-15 03:29:11.679 +0530,Action 'Park' completed on Deployment with id c608bc8d-a4c6-4057-ab05-47f82c5dcfab.,Park,Deployment,c608bc8d-a4c6-4057-ab05-47f82c5dcfab,Complete
37554108,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-16 01:35:27.701 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id d274494e-1009-4af5-b431-bccf4bf9649f.,Park,Deployment,d274494e-1009-4af5-b431-bccf4bf9649f,InProgress
37554110,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-16 01:35:31.090 +0530,Action 'Park' completed on Deployment with id d274494e-1009-4af5-b431-bccf4bf9649f.,Park,Deployment,d274494e-1009-4af5-b431-bccf4bf9649f,Complete
37582683,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-17 00:14:14.534 +0530,Action 'Park' completed on Deployment with id a13ef350-21cf-4d77-a4fd-8bc532edeb7f.,Park,Deployment,a13ef350-21cf-4d77-a4fd-8bc532edeb7f,Complete
37582677,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-17 00:14:11.993 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id c0608477-d3b5-4052-bfba-903430575dff.,Park,Deployment,c0608477-d3b5-4052-bfba-903430575dff,InProgress
37582679,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-17 00:14:12.065 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id a13ef350-21cf-4d77-a4fd-8bc532edeb7f.,Park,Deployment,a13ef350-21cf-4d77-a4fd-8bc532edeb7f,InProgress
37582682,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-17 00:14:14.379 +0530,Action 'Park' completed on Deployment with id c0608477-d3b5-4052-bfba-903430575dff.,Park,Deployment,c0608477-d3b5-4052-bfba-903430575dff,Complete
37642256,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-18 02:22:25.356 +0530,Action 'Park' completed on Deployment with id 398fc2de-30a2-4f5e-8727-6619b2533a96.,Park,Deployment,"398fc2de-30a2-4f5e-8727-6619b2533a96",Complete
37642250,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-18 02:22:22.731 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 62869c61-1a9f-4611-84e0-8918e2a0d218.,Park,Deployment,"62869c61-1a9f-4611-84e0-8918e2a0d218",InProgress
37642252,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-18 02:22:22.852 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id e201450a-9992-49d2-8c31-7d7af01eac4e.,Park,Deployment,e201450a-9992-49d2-8c31-7d7af01eac4e,InProgress
37642254,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-18 02:22:22.969 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 398fc2de-30a2-4f5e-8727-6619b2533a96.,Park,Deployment,"398fc2de-30a2-4f5e-8727-6619b2533a96",InProgress
37642255,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-18 02:22:25.204 +0530,Action 'Park' completed on Deployment with id e201450a-9992-49d2-8c31-7d7af01eac4e.,Park,Deployment,e201450a-9992-49d2-8c31-7d7af01eac4e,Complete
37642257,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-18 02:22:26.011 +0530,Action 'Park' completed on Deployment with id 62869c61-1a9f-4611-84e0-8918e2a0d218.,Park,Deployment,"62869c61-1a9f-4611-84e0-8918e2a0d218",Complete
37812831,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-21 01:57:53.017 +0530,Action 'Park' completed on Deployment with id b97961f5-150e-4730-bb23-a53208ba7fa1.,Park,Deployment,b97961f5-150e-4730-bb23-a53208ba7fa1,Complete
37812812,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-21 01:57:48.288 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 183278b6-e9e5-4473-9f52-a424c89e990d.,Park,Deployment,"183278b6-e9e5-4473-9f52-a424c89e990d",InProgress
37812814,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-21 01:57:48.355 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id f857f8e7-2ea2-4cc8-8f5c-be16ca70af43.,Park,Deployment,f857f8e7-2ea2-4cc8-8f5c-be16ca70af43,InProgress
37812816,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-21 01:57:48.419 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id ae56f3d0-3dd1-4c29-a51a-ac656b2be0a1.,Park,Deployment,ae56f3d0-3dd1-4c29-a51a-ac656b2be0a1,InProgress
37812818,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-21 01:57:48.486 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id cfdfdbff-3c79-4e0e-b4d8-412228a045f0.,Park,Deployment,cfdfdbff-3c79-4e0e-b4d8-412228a045f0,InProgress
37812820,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-21 01:57:48.555 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id 7575d3d7-ab90-4521-b640-174a1beefc18.,Park,Deployment,"7575d3d7-ab90-4521-b640-174a1beefc18",InProgress
37812822,INFORMATION,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Project,2022-10-21 01:57:48.622 +0530,User 'Project' performing 'Park' action (Reason: NONE) on Deployment with id b97961f5-150e-4730-bb23-a53208ba7fa1.,Park,Deployment,b97961f5-150e-4730-bb23-a53208ba7fa1,InProgress
37812825,SUCCESS,MEDIUM,RESOURCE_MANAGER,RESOURCE_MANAGER,Administrator,2022-10-21 01:57:51.228 +0530,Action 'Park' completed on Deployment with id 183278b6-e9e5-4473-9f52-a424c89e990d.,Park,Deployment,"183278b6-e9e5-4473-9f52-a424c89e990d",Complete
