"name","cloudplatform","nooflabs","lastprovisiondate","category","createdon","comments"
ms.csp.azure.arm.Aptech.SmartNet,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2018-01-25 18:58:33.707 +0530,Never Requested For Proviosion
ms.csp.azure.arm.BizTalkServer2013R2Std,MICROSOFT_CSP,2,2018-06-12 17:17:15.972 +0530,RESOURCE_PROVISIONING,2018-06-11 18:34:02.622 +0530,Provisioned
ms.csp.azure.arm.Edcast.AndroidStudio,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2018-12-17 12:13:46.210 +0530,Never Requested For Proviosion
ms.csp.azure.arm.ElectroMechGlobal,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2018-04-30 12:18:09.948 +0530,Never Requested For Proviosion
ms.csp.azure.arm.ExchangeServer,MICROSOFT_CSP,1,2021-07-20 14:06:51.307 +0530,RESOURCE_PROVISIONING,2019-08-16 10:31:21.323 +0530,Provisioned
ms.csp.azure.arm.Hadoop,MICROSOFT_CSP,68,2018-09-20 13:39:07.896 +0530,RESOURCE_PROVISIONING,2018-02-08 12:38:52.004 +0530,Provisioned
ms.csp.azure.arm.JavaSoftwareGI,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2019-08-16 10:31:21.363 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.2WindowsVMs,MICROSOFT_CSP,6,2020-06-29 16:59:48.794 +0530,RESOURCE_PROVISIONING,2020-06-22 12:26:43.973 +0530,Provisioned
ms.csp.azure.arm.lab.ADDC,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2018-05-29 17:42:30.287 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.AngularNodeJS,MICROSOFT_CSP,43,2020-07-12 12:13:32.296 +0530,RESOURCE_PROVISIONING,2020-05-30 16:23:11.706 +0530,Provisioned
ms.csp.azure.arm.lab.benchmark.Ubuntu,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2021-02-16 11:32:18.822 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.benchmark.Ubuntu.Standardssd,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2021-02-16 12:47:38.363 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Benchmark.Win2016,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2021-02-10 12:27:45.045 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.benchmark.Windows,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2021-02-16 11:32:33.180 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.benchmark.Windows.Standardssd,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2021-02-16 12:48:10.338 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.CentOS,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2019-08-16 10:31:21.730 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Centos7.Desktop,MICROSOFT_CSP,10,2022-05-31 17:10:44.292 +0530,RESOURCE_PROVISIONING,2020-09-25 19:00:59.543 +0530,Provisioned
ms.csp.azure.arm.lab.Centos7.Desktop.RPHAM,MICROSOFT_CSP,27,2020-09-27 10:13:14.334 +0530,RESOURCE_PROVISIONING,2020-09-26 16:41:04.495 +0530,Provisioned
ms.csp.azure.arm.lab.Centos7.TCS.CodeReadyContainer,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2021-07-08 10:40:55.495 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Centos7.TCS.Openshift,MICROSOFT_CSP,1,2021-07-07 21:27:42.087 +0530,RESOURCE_PROVISIONING,2021-07-07 11:32:18.598 +0530,Provisioned
ms.csp.azure.arm.lab.Centos.BDH,MICROSOFT_CSP,28,2020-07-11 12:17:00.203 +0530,RESOURCE_PROVISIONING,2020-05-09 09:05:57.130 +0530,Provisioned
ms.csp.azure.arm.lab.Centos.Morpheus,MICROSOFT_CSP,74,2021-05-01 14:43:37.744 +0530,RESOURCE_PROVISIONING,2020-05-24 17:00:11.881 +0530,Provisioned
ms.csp.azure.arm.lab.CloudEra.EDH,MICROSOFT_CSP,5,2018-02-12 10:26:34.199 +0530,RESOURCE_PROVISIONING,2017-09-06 14:20:15.861 +0530,Provisioned
ms.csp.azure.arm.lab.CloudEra.EDHSetup,MICROSOFT_EA,,,RESOURCE_PROVISIONING,2019-08-16 10:31:21.759 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Eduramp.Win16.PowerBI.Office16.64bit,MICROSOFT_CSP,25,2020-09-20 20:46:50.812 +0530,RESOURCE_PROVISIONING,2020-09-19 12:29:45.006 +0530,Provisioned
ms.csp.azure.arm.lab.Eduramp.Win16.PowerBI.Ora18.Office16.64bit,MICROSOFT_CSP,43,2020-11-23 09:33:24.570 +0530,RESOURCE_PROVISIONING,2020-11-21 11:38:48.487 +0530,Provisioned
ms.csp.azure.arm.lab.Eduramp.Win16.PowerBI.SQL19.Office16.64bit,MICROSOFT_CSP,44,2021-01-18 07:34:04.033 +0530,RESOURCE_PROVISIONING,2021-01-15 08:39:28.134 +0530,Provisioned
ms.csp.azure.arm.lab.Eduramp.Win16.QlikSense.Oracle,MICROSOFT_CSP,43,2021-03-29 15:47:27.901 +0530,RESOURCE_PROVISIONING,2021-03-29 12:33:04.877 +0530,Provisioned
ms.csp.azure.arm.lab.Eduramp.Win16.QlikV.SQL17.Office16.64bit,MICROSOFT_CSP,43,2021-03-22 07:19:32.904 +0530,RESOURCE_PROVISIONING,2021-03-04 17:20:42.695 +0530,Provisioned
ms.csp.azure.arm.lab.Eduramp.Win16.Tableau.SQL17.Office16.64bit,MICROSOFT_CSP,87,2022-05-25 22:11:38.610 +0530,RESOURCE_PROVISIONING,2021-03-05 18:21:31.269 +0530,Provisioned
ms.csp.azure.arm.lab.Eduramp.Win19.RStudio,MICROSOFT_CSP,25,2020-08-17 22:40:56.672 +0530,RESOURCE_PROVISIONING,2020-05-03 13:42:20.483 +0530,Provisioned
ms.csp.azure.arm.lab.Eduramp.Win19.Tableau,MICROSOFT_CSP,21,2021-04-27 09:37:42.715 +0530,RESOURCE_PROVISIONING,2020-05-03 13:41:55.920 +0530,Provisioned
ms.csp.azure.arm.lab.Edureka.TataPower,MICROSOFT_CSP,49,2020-12-07 18:31:31.341 +0530,RESOURCE_PROVISIONING,2020-11-17 13:30:08.466 +0530,Provisioned
ms.csp.azure.arm.lab.edureka.Ubuntu18.openstack.juju,MICROSOFT_CSP,9,2020-10-06 16:09:07.859 +0530,RESOURCE_PROVISIONING,2020-09-10 21:28:38.412 +0530,Provisioned
ms.csp.azure.arm.lab.edureka.Ubuntu.2x,MICROSOFT_CSP,17,2020-09-30 19:58:02.711 +0530,RESOURCE_PROVISIONING,2020-09-23 15:57:37.261 +0530,Provisioned
ms.csp.azure.arm.lab.Genpact.Win16.AnacondaPython,MICROSOFT_CSP,578,2021-12-08 12:27:13.064 +0530,RESOURCE_PROVISIONING,2020-11-24 17:57:45.897 +0530,Provisioned
ms.csp.azure.arm.lab.Genpact.Win19.Tableau,MICROSOFT_CSP,952,2021-03-18 18:27:48.456 +0530,RESOURCE_PROVISIONING,2020-11-19 14:08:04.103 +0530,Provisioned
ms.csp.azure.arm.lab.lbef.Ubuntu18.SAS,MICROSOFT_CSP,80,2022-07-12 08:44:51.090 +0530,RESOURCE_PROVISIONING,2020-12-04 13:54:10.619 +0530,Provisioned
ms.csp.azure.arm.lab.Mphasis.Win16.BluePrismTrial,MICROSOFT_CSP,5,2021-04-06 18:25:05.909 +0530,RESOURCE_PROVISIONING,2021-03-31 16:30:39.060 +0530,Provisioned
ms.csp.azure.arm.lab.Mphasis.Windows2019.Microservices,MICROSOFT_CSP,571,2023-02-02 14:31:59.987 +0530,RESOURCE_PROVISIONING,2021-03-31 15:55:40.984 +0530,Provisioned
ms.csp.azure.arm.lab.Mphasis.Windows2019.Microservices2,MICROSOFT_CSP,2,2022-07-08 18:57:18.864 +0530,RESOURCE_PROVISIONING,2022-07-07 14:05:38.933 +0530,Provisioned
ms.csp.azure.arm.lab.Multiple.UbuntuVMs,MICROSOFT_CSP,71,2022-12-21 15:42:23.036 +0530,RESOURCE_PROVISIONING,2020-09-10 21:28:55.962 +0530,Provisioned
ms.csp.azure.arm.lab.NepalCollege.MobileApp,MICROSOFT_CSP,4,2020-10-10 15:40:36.812 +0530,RESOURCE_PROVISIONING,2020-10-10 12:24:06.234 +0530,Provisioned
ms.csp.azure.arm.lab.pcps.MobileApp,MICROSOFT_CSP,24,2021-01-11 14:34:37.198 +0530,RESOURCE_PROVISIONING,2020-10-12 16:13:41.811 +0530,Provisioned
ms.csp.azure.arm.lab.Pragati.Win2016.PowerBIDesktop,MICROSOFT_CSP,37,2020-10-06 08:06:49.154 +0530,RESOURCE_PROVISIONING,2020-09-28 16:12:54.484 +0530,Provisioned
ms.csp.azure.arm.lab.pytroit.Ubuntu18.Vbox.Weblogic12C,MICROSOFT_CSP,14,2020-09-20 08:02:21.673 +0530,RESOURCE_PROVISIONING,2020-09-10 22:27:03.803 +0530,Provisioned
ms.csp.azure.arm.lab.pytroit.Win16.Ubuntu16.Angular,MICROSOFT_CSP,3,2020-08-04 18:06:04.781 +0530,RESOURCE_PROVISIONING,2020-07-26 20:02:42.265 +0530,Provisioned
ms.csp.azure.arm.lab.RHEL,MICROSOFT_CSP,19,2018-09-20 15:33:14.735 +0530,RESOURCE_PROVISIONING,2018-09-18 11:28:01.951 +0530,Provisioned
ms.csp.azure.arm.lab.RHEL6.7.Postgresql,MICROSOFT_CSP,34,2018-11-10 18:27:10.488 +0530,RESOURCE_PROVISIONING,2018-10-04 21:08:48.096 +0530,Provisioned
ms.csp.azure.arm.lab.Seimens.Win16.TIA,MICROSOFT_CSP,6,2020-05-02 11:34:08.391 +0530,RESOURCE_PROVISIONING,2020-05-01 08:41:23.078 +0530,Provisioned
ms.csp.azure.arm.lab.Siemens.Win16.PCS7,MICROSOFT_CSP,414,2023-01-09 10:45:03.695 +0530,RESOURCE_PROVISIONING,2020-07-09 09:54:58.386 +0530,Provisioned
ms.csp.azure.arm.lab.Siemens.Win16.TIA,MICROSOFT_CSP,1038,2021-04-21 13:06:49.626 +0530,RESOURCE_PROVISIONING,2020-07-18 18:06:43.825 +0530,Provisioned
ms.csp.azure.arm.lab.SpringPeople.BasicPython,MICROSOFT_CSP,5,2019-03-09 17:38:49.306 +0530,RESOURCE_PROVISIONING,2019-03-09 09:54:52.657 +0530,Provisioned
ms.csp.azure.arm.lab.SpringPeople.Loadrunner,MICROSOFT_CSP,8,2019-10-09 16:48:08.204 +0530,RESOURCE_PROVISIONING,2019-02-23 19:55:51.099 +0530,Provisioned
ms.csp.azure.arm.lab.SpringPeople.UFT,MICROSOFT_CSP,25,2019-02-25 16:33:35.396 +0530,RESOURCE_PROVISIONING,2019-02-22 18:20:52.857 +0530,Provisioned
ms.csp.azure.arm.lab.SpringPeople.VMJoinDomain,MICROSOFT_CSP,69,2018-11-11 11:23:44.281 +0530,RESOURCE_PROVISIONING,2018-08-21 19:17:12.357 +0530,Provisioned
ms.csp.azure.arm.lab.TCS.Centos7.CodeReadyContainer,MICROSOFT_CSP,23,2022-08-03 09:04:32.398 +0530,RESOURCE_PROVISIONING,2021-07-08 10:52:58.399 +0530,Provisioned
ms.csp.azure.arm.lab.TCS.Centos7.CodeReadyContainer2,MICROSOFT_CSP,1,2022-07-07 14:34:13.821 +0530,RESOURCE_PROVISIONING,2022-07-07 14:30:44.878 +0530,Provisioned
ms.csp.azure.arm.lab.TCS.Liferay,MICROSOFT_CSP,1,2021-03-15 16:27:46.485 +0530,RESOURCE_PROVISIONING,2021-03-15 16:25:20.580 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu16.Desktop,MICROSOFT_CSP,333,2022-07-09 15:06:11.684 +0530,RESOURCE_PROVISIONING,2020-08-08 18:07:40.041 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.Desktop.BlockChain,MICROSOFT_CSP,19,2021-07-09 10:46:14.869 +0530,RESOURCE_PROVISIONING,2020-09-18 19:49:30.053 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.Desktop.Java11,MICROSOFT_CSP,16,2021-09-28 21:15:29.678 +0530,RESOURCE_PROVISIONING,2020-09-22 16:00:31.462 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.PyIDLE.Git,MICROSOFT_CSP,4,2021-06-23 12:22:11.659 +0530,RESOURCE_PROVISIONING,2020-09-19 18:52:43.726 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.TCS.Devops.SingleNode,MICROSOFT_CSP,8,2020-06-19 11:46:55.593 +0530,RESOURCE_PROVISIONING,2020-06-05 19:49:34.662 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.TCS.MacOSMojave,MICROSOFT_CSP,311,2022-08-19 13:01:35.152 +0530,RESOURCE_PROVISIONING,2021-06-25 17:42:24.604 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.TCS.Teradata,MICROSOFT_CSP,75,2022-02-21 11:47:00.312 +0530,RESOURCE_PROVISIONING,2021-03-29 14:59:47.836 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.TCS.Vbox.CyberSecurity,MICROSOFT_CSP,433,2023-01-28 10:15:49.936 +0530,RESOURCE_PROVISIONING,2020-12-15 18:12:41.560 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.Vbox.CyberSecurity,MICROSOFT_CSP,124,2022-08-24 13:22:16.259 +0530,RESOURCE_PROVISIONING,2020-08-27 18:28:41.282 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.Vbox.hacking,MICROSOFT_CSP,444,2022-10-28 19:17:40.899 +0530,RESOURCE_PROVISIONING,2020-11-04 14:29:45.694 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.Vbox.Talend,MICROSOFT_CSP,19,2021-08-24 16:48:41.609 +0530,RESOURCE_PROVISIONING,2020-07-26 19:01:34.045 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu18.Virtualbox,MICROSOFT_CSP,106,2022-08-12 20:23:12.820 +0530,RESOURCE_PROVISIONING,2020-09-22 16:45:59.105 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu.2x,MICROSOFT_CSP,4,2020-09-23 14:36:38.402 +0530,RESOURCE_PROVISIONING,2020-09-23 12:27:37.471 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu.Jupyter.GPUML,MICROSOFT_CSP,1,2020-08-04 17:36:22.114 +0530,RESOURCE_PROVISIONING,2020-08-04 16:32:28.268 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu.Jupyter.ML,MICROSOFT_CSP,239,2022-08-25 11:51:38.852 +0530,RESOURCE_PROVISIONING,2019-08-19 17:14:18.596 +0530,Provisioned
ms.csp.azure.arm.lab.Ubuntu.TCS.Jupyter.GPUML,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2019-09-03 10:25:28.861 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.VMJoinDomain,MICROSOFT_CSP,1,2018-08-21 17:16:37.692 +0530,RESOURCE_PROVISIONING,2018-08-21 17:10:34.634 +0530,Provisioned
ms.csp.azure.arm.lab.VNet,MICROSOFT_CSP,5,2021-05-21 15:21:35.859 +0530,RESOURCE_PROVISIONING,2018-06-26 16:17:52.561 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.Cognixia,MICROSOFT_CSP,30,2020-09-02 14:59:39.766 +0530,RESOURCE_PROVISIONING,2020-08-28 15:00:55.925 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.DCV,MICROSOFT_CSP,25,2021-05-17 10:17:31.658 +0530,RESOURCE_PROVISIONING,2020-12-10 13:44:33.505 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.HPAlm,MICROSOFT_CSP,37,2020-09-07 13:43:02.462 +0530,RESOURCE_PROVISIONING,2020-09-07 11:02:18.531 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.Kibana.Eclipse.VSCode,MICROSOFT_CSP,576,2023-01-25 10:23:11.757 +0530,RESOURCE_PROVISIONING,2020-08-17 17:51:20.943 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.Microstrategy,MICROSOFT_CSP,3,2021-07-14 15:57:09.735 +0530,RESOURCE_PROVISIONING,2021-02-17 08:48:35.755 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.Microstrategy.VS17.SQL17.Adobe.WPS,MICROSOFT_CSP,34,2021-07-14 16:00:25.765 +0530,RESOURCE_PROVISIONING,2021-02-02 12:25:08.283 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.MTPegaBPM,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2020-09-07 16:59:52.000 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Win16.SQLServer2017Exp,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2020-08-18 15:59:18.228 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Win16.VS17.SQL17.Adobe.WPS,MICROSOFT_CSP,1292,2023-02-01 17:46:49.620 +0530,RESOURCE_PROVISIONING,2020-09-30 09:42:25.220 +0530,Provisioned
ms.csp.azure.arm.lab.Win16.VS17.VSCode.SQL17.NodeJS.Postman,MICROSOFT_CSP,953,2023-02-02 13:05:09.052 +0530,RESOURCE_PROVISIONING,2020-07-27 17:29:40.095 +0530,Provisioned
ms.csp.azure.arm.lab.Win19.Dotnet,MICROSOFT_CSP,122,2021-08-14 10:25:26.358 +0530,RESOURCE_PROVISIONING,2020-05-06 14:28:13.849 +0530,Provisioned
ms.csp.azure.arm.lab.Win19.Embotics,MICROSOFT_CSP,36,2020-09-02 16:18:08.951 +0530,RESOURCE_PROVISIONING,2020-05-20 16:19:18.160 +0530,Provisioned
ms.csp.azure.arm.lab.Win19.Genpact.PowerBIDesktop,MICROSOFT_CSP,14,2023-01-20 11:57:52.819 +0530,RESOURCE_PROVISIONING,2020-11-19 14:08:13.401 +0530,Provisioned
ms.csp.azure.arm.lab.Win19.PostgreSQL,MICROSOFT_CSP,1,2020-05-27 20:38:59.760 +0530,RESOURCE_PROVISIONING,2020-05-26 21:04:24.533 +0530,Provisioned
ms.csp.azure.arm.lab.Win19.SDET,MICROSOFT_CSP,2,2022-11-25 19:19:58.771 +0530,RESOURCE_PROVISIONING,2020-06-02 20:08:41.554 +0530,Provisioned
ms.csp.azure.arm.lab.Win19.VS19,MICROSOFT_CSP,2,2020-07-21 00:05:24.240 +0530,RESOURCE_PROVISIONING,2020-05-26 21:04:00.513 +0530,Provisioned
ms.csp.azure.arm.lab.Win2016.Eclipse.JBoss.OracleXE,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2020-07-07 19:40:59.927 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Win2016.EclipseP.VSCode,MICROSOFT_CSP,119,2021-06-14 07:16:09.142 +0530,RESOURCE_PROVISIONING,2020-07-02 18:26:46.884 +0530,Provisioned
ms.csp.azure.arm.lab.Win2016.MSProject,MICROSOFT_CSP,13,2021-09-28 12:44:16.761 +0530,RESOURCE_PROVISIONING,2019-02-26 15:20:21.248 +0530,Provisioned
ms.csp.azure.arm.lab.Win2016.SeleniumJava,MICROSOFT_CSP,203,2023-02-01 11:37:42.337 +0530,RESOURCE_PROVISIONING,2021-02-09 08:57:28.380 +0530,Provisioned
ms.csp.azure.arm.lab.Win2016.SharePoint13,MICROSOFT_CSP,13,2020-07-05 16:00:56.701 +0530,RESOURCE_PROVISIONING,2020-07-05 12:30:52.584 +0530,Provisioned
ms.csp.azure.arm.lab.Win2016.Tableau.Git.GithubDesktop,MICROSOFT_CSP,142,2022-12-27 18:40:28.707 +0530,RESOURCE_PROVISIONING,2020-09-08 17:22:48.335 +0530,Provisioned
ms.csp.azure.arm.lab.Win2016.TOSCA,MICROSOFT_CSP,277,2022-12-08 16:44:49.188 +0530,RESOURCE_PROVISIONING,2020-03-02 16:18:20.855 +0530,Provisioned
ms.csp.azure.arm.lab.Win2016.VS2017.NodeJS.Postman,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2018-10-29 18:24:13.690 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Win2019.2x,MICROSOFT_CSP,22,2021-02-05 10:51:21.205 +0530,RESOURCE_PROVISIONING,2021-01-30 17:00:57.513 +0530,Provisioned
ms.csp.azure.arm.lab.Windows,MICROSOFT_CSP,113,2023-01-30 15:15:41.411 +0530,RESOURCE_PROVISIONING,2020-10-07 16:38:34.454 +0530,Provisioned
ms.csp.azure.arm.lab.Windows10,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2019-08-16 10:31:21.924 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Windows10.Maya,MICROSOFT_CSP,6,2017-09-22 11:39:26.148 +0530,RESOURCE_PROVISIONING,2017-09-22 10:07:42.274 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2012SQLServer,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2017-12-12 18:49:04.785 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Windows2016,MICROSOFT_CSP,295,2022-09-30 23:37:45.365 +0530,RESOURCE_PROVISIONING,2017-10-26 14:49:17.142 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Anaconda,MICROSOFT_CSP,118,2020-11-06 13:39:49.630 +0530,RESOURCE_PROVISIONING,2020-06-27 16:36:14.137 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.AnacondaPython,MICROSOFT_CSP,70,2021-06-07 11:48:34.950 +0530,RESOURCE_PROVISIONING,2020-09-24 16:12:54.620 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.AndroidStudio,MICROSOFT_CSP,140,2023-01-17 10:06:08.033 +0530,RESOURCE_PROVISIONING,2020-09-24 17:43:19.767 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.AndroidStudio.Flutter,MICROSOFT_CSP,2,2020-10-21 10:20:51.896 +0530,RESOURCE_PROVISIONING,2020-10-20 17:57:23.564 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Azure301,MICROSOFT_CSP,113,2023-02-02 13:59:32.453 +0530,RESOURCE_PROVISIONING,2020-09-16 15:31:04.071 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.BlockChain,MICROSOFT_CSP,35,2022-12-28 11:20:24.069 +0530,RESOURCE_PROVISIONING,2018-10-04 17:33:34.211 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.BluePrismTrial,MICROSOFT_CSP,16,2021-03-17 20:05:17.280 +0530,RESOURCE_PROVISIONING,2021-02-24 19:08:06.863 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Custom,MICROSOFT_CSP,44,2021-03-18 07:53:44.881 +0530,RESOURCE_PROVISIONING,2020-08-20 11:50:07.966 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.DevC,MICROSOFT_CSP,37,2021-04-19 11:45:23.145 +0530,RESOURCE_PROVISIONING,2021-02-19 18:13:00.948 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.DevCSharp,MICROSOFT_CSP,4,2021-02-22 16:41:46.687 +0530,RESOURCE_PROVISIONING,2021-02-22 11:36:11.188 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Eclipse,MICROSOFT_CSP,9,2022-04-29 12:08:15.371 +0530,RESOURCE_PROVISIONING,2017-09-05 11:49:35.715 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Electric,MICROSOFT_CSP,1,2018-12-29 13:17:31.102 +0530,RESOURCE_PROVISIONING,2018-12-28 10:39:54.470 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Java,MICROSOFT_CSP,19,2021-02-25 09:22:11.295 +0530,RESOURCE_PROVISIONING,2020-05-20 16:59:19.821 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Mindtree.Anypoint,MICROSOFT_CSP,123,2023-01-04 11:27:47.586 +0530,RESOURCE_PROVISIONING,2020-05-04 22:11:22.952 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MSSQL2017Dev,MICROSOFT_CSP,191,2020-09-01 15:22:53.068 +0530,RESOURCE_PROVISIONING,2020-06-12 16:50:56.610 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTAppium,MICROSOFT_CSP,42,2023-02-02 10:25:43.788 +0530,RESOURCE_PROVISIONING,2018-11-30 16:32:08.792 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTCaelumLore,MICROSOFT_CSP,20,2019-02-25 16:58:00.192 +0530,RESOURCE_PROVISIONING,2019-02-25 13:44:30.085 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTIonicFramework,MICROSOFT_CSP,3,2020-07-20 19:07:11.622 +0530,RESOURCE_PROVISIONING,2019-02-15 15:55:45.624 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTJava,MICROSOFT_CSP,2180,2023-02-02 13:26:07.711 +0530,RESOURCE_PROVISIONING,2018-11-23 16:08:40.627 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTPlatforms,MICROSOFT_CSP,68,2019-03-04 16:37:07.053 +0530,RESOURCE_PROVISIONING,2019-02-14 17:29:34.104 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTPythonDataScience,MICROSOFT_CSP,31,2023-01-03 17:18:25.482 +0530,RESOURCE_PROVISIONING,2018-11-23 16:07:47.263 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTSQLServer2017Express,MICROSOFT_CSP,104,2021-02-23 17:57:54.235 +0530,RESOURCE_PROVISIONING,2018-11-28 14:38:55.989 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTTableau,MICROSOFT_CSP,14,2019-03-08 20:33:23.592 +0530,RESOURCE_PROVISIONING,2018-11-28 14:38:42.542 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.MTTableauQlikView,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2019-08-16 10:31:22.146 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Windows2016.PowerBI,MICROSOFT_CSP,65,2020-07-16 16:21:22.648 +0530,RESOURCE_PROVISIONING,2018-11-20 19:08:17.114 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.PowerBIDesktop,MICROSOFT_CSP,967,2023-02-02 11:35:47.150 +0530,RESOURCE_PROVISIONING,2020-07-17 19:14:59.708 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Rnative,MICROSOFT_CSP,1,2018-12-06 19:06:27.692 +0530,RESOURCE_PROVISIONING,2018-12-06 18:57:00.351 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.R.Python.Tableau,MICROSOFT_CSP,,,RESOURCE_PROVISIONING,2019-04-29 12:00:30.346 +0530,Never Requested For Proviosion
ms.csp.azure.arm.lab.Windows2016.R.Python.Tableau.VBox,MICROSOFT_CSP,293,2019-07-22 17:04:42.734 +0530,RESOURCE_PROVISIONING,2018-11-30 16:26:24.288 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.SciLab,MICROSOFT_CSP,2,2018-12-29 13:17:04.195 +0530,RESOURCE_PROVISIONING,2018-12-28 10:40:13.841 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016.Selenium,MICROSOFT_CSP,46,2019-10-03 16:34:35.708 +0530,RESOURCE_PROVISIONING,2017-08-09 15:43:56.992 +0530,Provisioned
ms.csp.azure.arm.lab.Windows2016SQLServer,MICROSOFT_CSP,25,2018-11-10 20:39:11.251 +0530,RESOURCE_PROVISIONING,2018-08-23 16:11:28.852 +0530,Provisioned
